825	3	37	3
644	2	8	2
560	2	15	2
86	2	15	2
640	2	8	2
364	2	41	2
826	2	9	2
827	4	76	4
241	2	14	2
1602	2	10	2
1346	2	12	2
596	2	36	2
125	2	10	2
188	2	8	2
1347	2	8	2
1590	3	29	3
1348	3	70	3
829	2	25	2
229	3	22	3
1350	2	12	2
12	2	11	2
830	2	40	2
831	2	12	2
641	3	13	3
1468	2	18	2
954	2	26	2
955	2	10	2
1469	6	38	4
1470	3	19	3
869	2	14	2
1471	2	13	2
842	2	12	2
1478	2	44	2
1479	2	63	2
1480	2	20	2
1481	4	36	4
1483	2	25	2
1482	2	24	2
135	2	10	2
1484	3	35	3
195	2	12	2
360	2	11	2
610	2	10	2
1491	2	19	2
960	2	53	2
961	2	18	2
651	2	10	2
650	4	91	4
453	2	11	2
1492	2	8	2
84	2	21	2
963	2	16	2
964	4	660	4
524	2	11	2
863	4	26	4
1498	2	33	2
965	2	38	2
1499	2	15	2
1501	2	8	2
261	2	12	2
652	2	57	2
190	3	48	3
873	2	12	2
314	2	25	2
315	3	116	3
316	3	17	3
1509	2	50	2
1510	2	14	2
121	3	60	3
246	4	30	4
969	2	13	2
970	2	15	2
1513	2	13	2
477	5	59	4
653	2	8	2
971	2	34	2
1514	2	10	2
180	2	15	2
613	4	54	4
156	3	39	3
589	2	53	2
245	17	553	10
972	2	14	2
973	2	8	2
974	2	8	2
975	4	40	4
976	2	33	2
875	2	14	2
1516	4	26	4
1515	3	17	3
178	4	82	4
654	3	37	3
1517	3	184	3
608	3	61	3
977	3	15	3
1518	2	15	2
1519	3	67	3
1642	2	31	2
440	2	11	2
1643	2	14	2
1644	2	18	2
126	2	22	2
1026	2	14	2
1651	2	35	2
1652	2	30	2
1653	2	37	2
683	2	9	2
365	2	24	2
1654	2	23	2
1664	3	18	3
1030	2	8	2
1674	2	10	2
327	3	38	3
422	2	12	2
1676	2	14	2
688	3	39	3
1677	4	37	4
1678	2	10	2
1031	2	13	2
342	2	12	2
1683	2	13	2
1397	3	26	3
626	3	31	3
1685	2	10	2
138	2	9	2
238	2	8	2
239	2	84	2
1035	2	8	2
1036	2	11	2
1245	2	34	2
1689	2	13	2
1037	2	16	2
1695	2	10	2
1696	2	8	2
207	2	13	2
694	2	13	2
1038	2	18	2
1702	2	10	2
1703	2	9	2
1704	2	18	2
110	2	11	2
1705	2	15	2
383	3	18	3
384	4	31	4
385	2	13	2
386	2	9	2
387	2	12	2
697	2	26	2
698	3	40	3
1043	2	20	2
1711	3	106	3
280	2	30	2
88	2	18	2
214	3	33	3
1712	3	31	3
1046	2	16	2
122	2	55	2
1047	4	60	4
1048	3	29	3
42	3	24	3
1049	2	27	2
1713	6	244	6
1422	2	30	2
599	3	141	3
492	2	28	2
635	2	9	2
723	7	285	6
722	2	13	2
50	2	9	2
728	2	11	2
463	2	9	2
1096	2	21	2
1380	2	50	2
588	2	18	2
1097	2	9	2
730	2	11	2
733	2	18	2
731	2	12	2
732	3	25	3
734	3	40	3
735	2	58	2
339	5	87	4
310	4	62	4
736	3	76	3
1102	2	10	2
1103	4	38	4
1104	2	8	2
1399	3	16	3
854	2	23	2
1109	2	23	2
143	2	31	2
120	3	26	3
145	3	39	3
146	2	16	2
147	3	15	3
148	3	38	3
149	2	8	2
140	2	10	2
141	4	21	4
128	2	22	2
142	2	39	2
144	2	29	2
1111	2	18	2
530	2	11	2
531	2	17	2
745	2	18	2
746	2	56	2
747	3	38	3
433	4	93	4
79	2	130	2
398	3	32	3
347	2	18	2
1120	2	11	2
1127	2	18	2
508	3	29	3
749	2	10	2
750	2	14	2
509	2	50	2
510	2	14	2
1128	2	14	2
1131	3	50	3
52	2	12	2
752	2	29	2
753	2	8	2
74	2	35	2
1136	2	12	2
1138	2	12	2
754	3	20	3
755	2	12	2
1140	2	11	2
759	2	33	2
851	2	14	2
465	4	74	4
99	2	22	2
105	2	10	2
513	2	9	2
39	2	31	2
760	3	91	3
908	3	29	3
597	2	23	2
1229	2	10	2
1230	2	22	2
1231	2	32	2
1232	2	28	2
1233	2	20	2
1234	2	11	2
1260	2	17	2
1220	2	12	2
1236	3	35	3
266	2	14	2
1241	2	20	2
330	2	12	2
331	2	15	2
332	4	47	4
333	2	13	2
366	2	57	2
1242	3	20	3
1243	2	11	2
1244	2	17	2
868	4	32	4
1251	2	10	2
9	2	26	2
412	9	154	7
264	2	30	2
414	2	14	2
797	3	72	3
798	2	18	2
1264	2	34	2
799	3	26	3
539	2	62	2
1265	2	8	2
1266	2	12	2
800	2	36	2
801	2	20	2
1275	3	58	3
1277	4	24	4
1278	3	17	3
203	2	25	2
104	2	11	2
1284	2	16	2
1285	2	29	2
642	2	13	2
808	2	17	2
1286	6	336	5
1008	2	19	2
454	4	106	4
1296	3	16	3
810	2	19	2
811	2	28	2
1298	2	18	2
1299	2	32	2
1300	2	16	2
1301	3	75	3
525	2	53	2
370	2	20	2
1303	2	12	2
885	2	25	2
1305	2	11	2
1304	2	25	2
1306	3	43	3
1307	3	19	3
434	3	35	3
813	2	14	2
607	2	53	2
1309	2	15	2
1015	2	8	2
408	2	73	2
815	2	16	2
326	2	22	2
1319	2	23	2
1320	2	23	2
194	2	68	2
817	3	103	3
591	3	63	3
592	5	94	5
537	4	31	4
538	2	23	2
335	2	19	2
1321	2	11	2
107	2	16	2
1323	2	14	2
269	2	12	2
474	2	53	2
475	2	54	2
948	3	26	3
1454	2	38	2
944	3	14	3
260	2	10	2
943	3	13	3
131	4	34	4
1452	2	9	2
1451	2	61	2
1446	2	13	2
1445	2	42	2
1460	3	26	3
841	2	27	2
609	2	10	2
1455	3	32	3
1413	3	80	3
953	3	83	3
150	2	11	2
452	4	51	4
1466	3	24	3
1467	2	15	2
1463	2	29	2
1476	2	12	2
1474	3	25	3
216	2	13	2
351	2	11	2
1473	2	17	2
1551	14	436	9
536	2	11	2
872	2	11	2
1489	2	18	2
205	2	21	2
1488	3	17	3
959	3	22	3
958	2	10	2
1485	3	37	3
1377	2	11	2
966	3	20	3
586	3	34	3
336	5	147	5
1494	2	10	2
1495	3	19	3
1493	2	31	2
612	2	57	2
962	3	13	3
1505	2	9	2
1503	2	12	2
1504	4	61	4
1502	2	15	2
1603	3	19	3
967	4	119	4
968	2	42	2
276	2	27	2
277	3	18	3
275	2	28	2
1506	2	56	2
1508	2	15	2
874	3	23	3
1507	2	15	2
1512	2	8	2
1511	2	15	2
1623	4	59	4
1624	2	11	2
679	2	10	2
677	3	34	3
678	2	10	2
1620	3	42	3
71	2	43	2
674	2	11	2
675	2	28	2
676	3	46	3
26	2	32	2
1210	2	8	2
1627	2	16	2
1614	2	10	2
1021	2	33	2
458	2	26	2
623	2	17	2
1020	2	9	2
1630	3	22	3
570	2	10	2
80	2	23	2
1641	4	519	4
1022	3	19	3
1023	2	15	2
1639	2	14	2
1637	2	13	2
1635	2	10	2
1027	2	10	2
625	3	25	3
1025	2	13	2
681	2	24	2
682	2	22	2
1645	2	12	2
1663	2	21	2
45	2	12	2
1661	2	10	2
1659	2	20	2
421	2	12	2
1028	2	14	2
1675	2	33	2
1671	3	33	3
1552	3	62	3
381	2	13	2
382	2	18	2
490	2	16	2
1584	2	9	2
1665	2	21	2
1666	2	11	2
892	6	160	5
684	4	87	4
685	2	34	2
1032	2	16	2
1033	2	32	2
690	2	35	2
691	2	11	2
692	2	14	2
1679	3	25	3
1692	2	16	2
1688	2	29	2
157	2	16	2
693	2	17	2
1007	5	95	4
1686	2	13	2
627	3	45	3
1707	2	8	2
1041	3	24	3
1042	2	13	2
441	2	18	2
1040	3	43	3
68	2	35	2
696	4	156	4
1701	2	16	2
1430	3	28	3
1039	2	22	2
695	2	11	2
343	2	25	2
200	2	10	2
201	2	8	2
202	2	15	2
1081	2	37	2
1082	2	12	2
715	2	75	2
716	2	8	2
1785	3	17	3
1786	2	10	2
329	2	16	2
1784	2	29	2
1086	2	11	2
1087	2	14	2
1083	2	51	2
1084	3	29	3
717	2	11	2
906	2	18	2
718	2	13	2
719	2	11	2
721	2	13	2
448	2	11	2
1090	2	12	2
1091	3	23	3
720	2	10	2
1088	2	14	2
302	2	46	2
420	2	8	2
1095	2	14	2
890	2	9	2
1094	2	19	2
1092	2	28	2
859	2	51	2
256	3	14	3
507	2	9	2
729	2	15	2
249	2	16	2
737	2	16	2
1107	2	35	2
396	2	23	2
397	3	35	3
369	2	15	2
1105	2	18	2
1118	2	15	2
743	4	284	4
744	3	14	3
1114	3	30	3
1113	2	36	2
1112	2	11	2
1250	2	43	2
1122	2	10	2
1123	3	26	3
996	2	9	2
618	2	21	2
1121	2	38	2
1137	2	13	2
1135	2	12	2
1133	2	19	2
1130	5	60	4
751	3	28	3
905	2	26	2
758	3	28	3
757	3	36	3
783	2	9	2
782	2	21	2
1218	2	18	2
1221	2	9	2
1219	3	18	3
802	2	22	2
528	2	18	2
1224	2	23	2
785	2	10	2
784	2	8	2
296	2	9	2
794	2	48	2
793	2	11	2
790	2	10	2
789	2	106	2
791	2	8	2
788	2	13	2
1235	2	16	2
787	2	11	2
786	2	21	2
1227	3	85	3
1239	2	12	2
89	4	78	4
533	2	8	2
532	2	9	2
411	2	29	2
410	2	10	2
409	2	11	2
1249	2	34	2
1262	3	14	3
1259	2	35	2
1255	2	12	2
913	2	19	2
1253	4	471	4
1252	2	21	2
603	2	15	2
855	2	19	2
1425	2	12	2
850	2	9	2
1567	2	50	2
227	2	13	2
1274	2	18	2
1272	2	14	2
1270	2	17	2
1269	2	19	2
807	2	19	2
27	2	11	2
860	3	22	3
914	2	22	2
1282	2	16	2
1281	2	29	2
806	3	30	3
1279	2	8	2
1297	2	15	2
540	2	9	2
543	2	19	2
542	2	46	2
541	2	16	2
1295	2	8	2
1294	2	11	2
1292	2	14	2
427	3	27	3
1291	2	18	2
1290	2	9	2
1287	2	12	2
812	2	17	2
1386	2	31	2
204	2	17	2
849	2	43	2
848	2	12	2
884	2	11	2
1573	2	42	2
1390	3	18	3
1389	2	10	2
587	8	174	6
197	2	11	2
373	2	10	2
853	2	8	2
852	2	10	2
1393	2	12	2
920	2	18	2
1392	2	18	2
902	2	47	2
1395	2	210	2
467	2	14	2
535	2	13	2
534	2	29	2
857	2	8	2
606	2	23	2
1402	2	40	2
