85 460 98 2 125 843 52 84 253 2 241 1091 700 47 31 95 1178 3524 562 38,1,7916
883 119 25 14 4 415 2 49 562 552 13 415 2 49 1160 3380 4 186 881 378,1,7982
1029 2 1036 2 1133 883 1029 2 1036 543 379 1089 2 402 2 49 2170 78 4 2,1,7997
877 9034 2290 36 399 101 12 136 1376 3 4941 344 908 402 2781 125 5994 38 36 364,1,8179
356 4270 39 2951 1204 5776 3 125 903 1129 1423 233 39 25 108 527 9035 39 1930 4406,1,8222
277 9042 1886 2261 5999 1482 4055 9043 195 390 323 1278 731 1482 236 1185 277 323 1886 2261,1,8235
59 26 737 593 5624 356 637 356 3 26 252 1772 26 71 1651 1790 1621 92 935 1,1,8280
678 569 2 3308 307 202 201 41 3093 102 313 2 3 237 30 48 678 1281 71 202,1,8301
48 414 50 84 1 171 20 48 414 50 157 1 171 2283,1,8312
14 74 340 61 65 9045 3693 512 1094 125 142 260 74 16 61 45 7 171 1312 1017,1,8354
313 1 203 111 313 1 1326 50 93 54 125 142 200 50 1143 157 313 885 51 125,1,8436
42 2 106 1110 36 832 104 2 1110 13 270 36 42 106 2 1110 4032,1,8452
200 317 3 119 92 200 317 3 119 688,1,8462
389 3169 719 242 187 114 359 389 3169 719 242 187 242 187 3 1281 1107 3169 719 619,1,8570
3632 21 177 3 976 69 1586 3535 1635 446 17 177 976 9056 1413 10 610 3 93 87,1,8573
134 324 1393 3 259 79 2083 843 3582 62 544 3 324 2866 1193 207 4495 30 29 1393,1,8692
1 946 2781 946 213 38 479 6016,1,8694
1907 99 4 35 1500 1187 1529 185 71 2391 379 52 147 243 2592 53 1 3 32 109,1,8709
651 176 282 138 357 466 1381 651 176 464 651 176,1,8759
3486 16 277 127 89 2404 421 1673 3694 3553 127 89 1324 144 1182 50 3 2032 908 684,1,8851
2354 25 14 1205 1 1464 1 110 395 144 2354 25 2354 6,1,8924
165 1552 307 1281 968 3943 125 142 574 1704 721 3695 968 3943 30 104 951 148 544 3546,1,8962
3877 63 219 756 749 475 17 786 53 217 17 3 218 71 390 3101 739 720 304 52,1,8979
2647 1 99 84 26 249 1787 2647,1,9085
8 179 1 91 642 144 2613 179 130 179 8 179 156 66 130 179 8 179 52 1623,1,9108
99 30 2784 686 1250 127 89 323 53 593 89 323 2165 238 35 30 625 30 2784 35,1,9163
1376 121 3 125 243 1547 121 3 79 1 20 852 1 479 783,1,9267
998 6090 74 16 378 498 73 5 199 4513 581 378 37 2585 5 199 74 580 42 2040,1,9312
147 375 702 16 1 6 66 147 375 996 2327 1284 702 16 1 6 844 375 28 425,1,9363
1692 61 2392 485 125 142 339 1 9086 125 70 212 157 212 1696 90 12 1692 13 9087,1,9394
4072 881 4 38 3 92 1775 349 418 4 25 3569 382 536 9088 707 1376 38 1 3,1,9422
22 3694 313 313 2 259 54 50 414 68 3 301 315 568 2 122 32 50 59 315,1,9449
471 39 8 371 376 1945 13 39 8 371 3 248 1451 376 101 1945 235 9090 666 36,1,9464
1122 2 1250 222 10 122 42 4075 1250 448 1122 2 46,1,9497
146 2158 218 1 3 66 974 843 364 615 146 18 3 4 72 18 210 796 2222 218,1,9545
89 323 1387 39 371 408 13 127 89 323 931 1253 2790 722 27 201 3868 105 39 371,1,9550
175 1 129 2451 568 2041 84 2 5149 13 1435 16 219 125 35 5149 129 1 2 22,1,9622
1880 1074 506 69 760 116 363 649 1074 506 1271 649 205 196 166 909 69 1074 506 1074,1,9624
7 1 91 7405 7406 57 214 20 7 1 91 7405 7406 615 57 1919 214 388 123 563,1,9727
5682 1568 2158 2588 4 340 68 648 1568 2158 2588 4 340 68 1 6 101 122 156 1568,1,9767
99 333 321 333 2478 446 20 22 856 967 2764 23 10 397 315 2191 290 7 321 758,1,9815
243 1098 144 5161 243 1098 2184 1464 501 3009 149 45 61 925 1089 502 2115 841 955 1689,1,9861
407 150 1 407 150 1 9103 1205 205 41 6 2742 102 3002,1,9905
4928 26 310 9105 119 119 1837 307 1621 254 5146 123 1549 259 9106 248 216 2077 20 9107,1,9977
14 1277 127 89 2775 127 89 2775 903 682 133 1371 142 130 283 1277 505 1277 291 409,1,10022
134 207 26 297 1282 64 21 207 26 610 765 297 485 120 916 3443 684 277 9108 6130,1,10093
5 252 17 1218 8 1023 2 5 4001 1 46 9109 210 1446 252 17 142 505 117 1218,1,10124
2384 1192 3 5 199 446 1325 2384 1192 307 30 9110 364 4409 1192 642 339 325 42 2384,1,10145
256 1455 320 203 3662 256 1455 863 1756 1143 19 2882 237 30 2098 1,1,10179
99 26 1307 379 92 99 26 1307 379 13 101 408 1997 824 35 26 1307 9 778,1,10223
241 72 243 6141 1911 779 325 14 241 243 6141 443 1682 1316 241,1,10245
101 12 1048 1076 125 2254 4318 5 101 12 6001 4805 1385 3438 26 80 7445 684 524 1076,1,10341
94 330 188 284 5180 207 1502 723 5181 148 94 710 207 293 231 1401 424 135 248 9113,1,10365
9124 123 393 98 1160 1042 98 106 123 393 763 123 1175 3 577 530 1042 1179 4845 3156,1,10443
32 3 173 619 173 3698 9125 3 1629 1107 3 173 108 619 173 32 81 441 173 1882,1,10470
751 91 26 941 316 1859 471 439 1803 3869 7454 263 480,1,10707
175 3009 45 1 3 593 127 89 175 3009 45 57 1919 175 36 9129 177 7455 175 61,1,10790
17 77 3 1416 891 701 229 1 2944 309 1416 891 3 554 44 330 77 3 122 359,1,10930
310 882 331 1334 1740 264 65 621 38 1 1522 882 331 1334 1532 1462 264 590 11 603,1,10996
5 579 27 1 5 579 27 1 6 208 494 469 513 2414 925 2 65 1587 57,1,11352
2 543 114 1885 27 543 114 1885 108 314 1828 43 7475 19 385,1,11389
861 574 229 1 110 861 2359 109 290 1251 1 229 4102 541 37 591 1 877 861 574,1,11400
3 471 138 410 620 796 114 997 4 1179 88 380 9146 905 1117 562 903 127 89 138,1,11761
72 147 103 279 4 1 65 2267 38 1 580 125 379 3095 12 65 9147 5831 65 1491,1,12207
1004 320 281 10 2820 9148 711 442 259 162 2820 7501 316 320 217 711 442 9149 9150 223,1,12259
8 921 2 1685 2 2062 8 921 2 32 34 44 275 44 27 1685 558 299 288 5186,1,12320
54 74 16 22 49 122 54 4 22 49 1 6 556 672 86 265 65 1802 55 54,1,12330
9156 300 1 3 2475 1183 9157 300 1 3 715 259 3023 280 136 254 243 5198 21 7,1,12492
7521 360 448 1995 3115 121 505 9158 463 7522 7 7521 33 5158 2167 50 105 20 142 505,1,12503
21 310 41 734 5 8 890 1707 3 3 831 890 1707 613 1784 8 4 921 5 47,1,12608
7 1 3 392 368 7523 7 1 3 392 368 7523 1964 1841 41 2503 392 368 710 78,1,12616
248 59 38 279 13 388 3637 125 104 59 5060 1203 1086 7529 2103 122 42 860 38 279,1,12639
111 152 743 44 75 1 20 66 4 590 743 533 111 1418 29 343 36 1849 367 230,1,12741
15 320 281 10 579 652 5133 812 9165 1771 9166 198 398 127 127 259 233 320 711 442,1,12765
242 187 274 595 2158 2018 2019 733 180 1203 242 187 125 538 259 1286 2213 1914 3 55,1,12802
228 1200 535 283 102 60 92 228 1200 535 283 102 60 4108 264 746 102 133 8 159,1,12924
3044 826 176 188 826 176 1 3 9167 877 77 190 3814 65 316 103 72 289 355 155,1,12962
238 4775 26 190 428 6193 2602 3653 26 3500 230 541 26 5207 2076 9169 2318 55 384 99,1,13003
175 912 7542 1 211 9170 280 7543 463 18 1703 5430 6194 2756 240 5140 7544 7545 4050 573,1,13183
968 18 41 2317 14 877 807 73 515 1586 444 77 3 9176 97 52 3671 37 282 877,1,13202
467 18 125 4110 18 3 127 4354 9178 182 76 918 467 141 1149 5208 18 125 72 4,1,13335
3 7555 9179 233 356 876 88 3 1340 3897 445 43 346 1853 1630 4549 2165 92 3 56,1,13448
38 487 2 3883 94 1602 134 552 4111 498 487 2 73 23 20 134 94 3343 10 430,1,13521
2933 173 241 2933 173 241 10 70 243 600 435 317 7561 5210 2305 173 487 38 7561 5210,1,13533
35 1182 1323 1 101 13 315 498 817 9192 1182 3844 2585 2573 35 1182 1809 2814 165 151,1,13662
116 1311 2231 89 1021 23 4328 1315 9193 89 1021 252 768 908 36 399 129 63 108 624,1,13839
