ExpertID   TeamID    QuestionIDwithBestAnswer    Score 
39309 3622 812 4.0
39312 2961 3440 58.0
39196 5414 2081 23.0
39313 5727 2979 51.0
39315 5725 830 10.0
39316 4348 1548 11.0
39317 3146 9532 32.0
39318 1502 1827 59.0
39319 1509 827 4.0
39320 5766 8740 43.0
39321 5725 830 23.0
39322 2275 8654 30.0
39323 5648 832 35.0
39324 5775 8285 32.0
39325 4702 838 19.0
39326 4813 1488 18.0
39327 4702 838 6.0
39328 4702 838 8.0
39329 4702 838 9.0
39330 5313 3125 15.0
38712 1722 5336 18.0
39331 5781 8990 28.0
39332 7822 9555 17.0
39333 4702 838 8.0
39334 5787 840 14.0
39335 5447 4616 5.0
39336 5027 6188 11.0
39337 801 4444 15.0
39338 720 847 4.0
39339 5788 850 7.0
39340 5788 850 4.0
39341 5802 3413 35.0
39342 5788 850 8.0
39343 3941 857 8.0
39344 5808 860 6.0
39345 5808 860 4.0
39346 5809 4153 23.0
39347 8387 6234 15.0
39350 5649 870 19.0
39299 4939 1299 19.0
39351 7315 6790 7.0
39352 2033 880 4.0
39353 3642 881 9.0
39354 5827 8857 20.0
39355 5840 5023 16.0
39356 5842 8976 8.0
39311 3999 9774 29.0
39357 1519 3942 15.0
39358 732 9801 21.0
39359 5845 898 5.0
39360 5845 898 42.0
39361 5846 899 5.0
39362 3800 903 6.0
39363 5848 1945 28.0
39368 4977 905 10.0
39369 5877 1864 48.0
39370 3587 906 4.0
39367 8762 4996 173.0
39349 4077 1876 18.0
39371 131 913 11.0
39372 3824 914 7.0
39373 4140 4913 13.0
39167 5307 2219 18.0
39365 5853 9145 19.0
39374 5202 918 4.0
39375 132 922 6.0
39376 512 923 9.0
39377 4002 924 15.0
39378 5887 5671 32.0
39379 5902 3418 10.0
39380 361 926 24.0
39381 361 926 16.0
39382 9232 7487 34.0
39383 4709 1861 21.0
39384 5078 943 4.0
39386 3701 944 4.0
39387 5914 7532 13.0
39388 1717 947 12.0
39389 5918 9835 10.0
39390 736 948 7.0
39391 8955 6024 32.0
39392 5854 1025 30.0
39393 5925 9550 37.0
39394 5933 1816 69.0
39395 1233 1384 19.0
39396 2452 1048 13.0
39397 5957 2445 28.0
39401 3942 983 8.0
39402 990 1688 7.0
39403 5959 986 6.0
39404 5960 988 12.0
39405 1746 1250 7.0
39406 413 1755 49.0
39407 1393 995 34.0
39410 5380 2005 18.0
39411 2454 996 6.0
39412 735 998 11.0
39413 3845 1000 66.0
39414 5282 1296 9.0
39415 5986 1003 4.0
39417 5989 1261 11.0
39418 1906 1006 4.0
39419 3249 1009 10.0
39421 5079 1012 14.0
39422 3992 1014 8.0
39423 2209 1390 19.0
39424 1027 1015 8.0
39425 5994 1221 16.0
39427 1957 1028 15.0
39428 5999 4118 51.0
39314 155 1030 24.0
39429 5977 8468 20.0
39430 2536 1038 4.0
39431 6025 9126 60.0
39432 3961 1042 17.0
39433 6045 1043 10.0
39434 2718 1044 8.0
39435 6046 1049 39.0
39436 3252 10024 21.0
39437 3826 1051 5.0
39438 3828 1053 8.0
39440 6055 1058 18.0
39441 1519 3942 10.0
39448 6065 2451 63.0
39449 6083 1200 16.0
39450 3995 1066 7.0
39451 3995 1066 15.0
39452 3995 1066 54.0
39453 3995 1066 9.0
39454 3780 3145 24.0
39455 3995 1066 28.0
39456 3995 1066 18.0
39457 4307 8443 22.0
39458 3995 1066 9.0
39459 3995 1066 11.0
39460 3995 1066 12.0
39461 6100 7090 44.0
39462 3452 2516 23.0
39463 1820 1073 4.0
39464 6103 1075 4.0
39465 6104 1078 10.0
39442 6056 1079 15.0
39466 6113 2170 38.0
39467 611 9501 41.0
39468 1105 1087 5.0
39469 1164 6393 13.0
39470 3702 1094 7.0
39471 3702 1094 15.0
39472 3072 8032 110.0
39473 6264 4993 15.0
39474 6132 10110 22.0
39475 4113 2063 18.0
39476 162 1101 5.0
39477 162 1101 50.0
39478 4352 1102 6.0
39479 6133 1107 35.0
39480 6133 1107 5.0
39481 6726 8115 8.0
39482 6465 6581 33.0
38417 634 5402 23.0
39486 3848 1124 5.0
39487 4004 1356 18.0
39488 166 1127 4.0
39489 538 1128 10.0
38539 5645 1893 7.0
39490 768 1130 9.0
39491 6171 6437 142.0
39492 6192 1136 4.0
39493 6194 1138 13.0
39495 150 1141 11.0
39496 2148 4388 48.0
39497 5283 1152 5.0
39498 3802 1154 11.0
39499 8123 3569 24.0
39500 1661 6436 8.0
39501 5459 1163 7.0
39502 3638 1166 5.0
39503 6221 1168 17.0
39504 6221 1168 9.0
39505 6222 4094 27.0
39506 3770 1170 15.0
39507 4344 1172 24.0
39508 4653 1970 8.0
39509 4344 1172 7.0
39510 7673 5855 13.0
39511 4344 1172 5.0
39512 3762 1173 6.0
39513 4046 2904 38.0
39514 3146 9532 36.0
39515 3762 1173 4.0
39516 5061 7758 8.0
39517 101 1176 11.0
39518 7014 4382 20.0
39522 6109 1184 8.0
39523 6109 1184 29.0
39524 8675 4504 29.0
39525 6109 1184 6.0
39526 6266 7642 39.0
39527 8058 8445 129.0
39528 6275 4964 25.0
39530 6293 1190 12.0
39531 1527 1192 13.0
39532 134 3817 11.0
39533 856 1195 5.0
39211 5448 4188 26.0
39534 6302 2402 11.0
39535 5461 1198 8.0
39536 4882 8182 9.0
39537 866 1203 16.0
39538 380 1205 4.0
39539 1632 1207 26.0
39540 7746 2655 77.0
39541 6303 1420 20.0
39542 1210 1211 4.0
39543 1510 1404 7.0
39544 434 1215 17.0
39548 2671 6367 107.0
39549 5832 4979 16.0
39550 2610 8722 25.0
39551 4459 4140 24.0
39552 4348 1548 27.0
39553 5159 1233 4.0
39554 4719 1237 25.0
39555 4719 1237 24.0
39556 4719 1237 4.0
39557 5579 1241 9.0
39558 6347 6394 48.0
39559 5579 1241 11.0
39560 6493 7684 21.0
39561 6363 1242 22.0
39562 3829 1243 12.0
