ExpertID   TeamID    QuestionIDwithBestAnswer    Score 
3801 752 622 10.0
3802 753 624 10.0
3803 753 624 9.0
3804 755 627 5.0
3805 754 625 7.0
3806 756 626 4.0
3807 756 626 4.0
3808 755 627 5.0
3809 757 628 9.0
3810 757 628 7.0
3811 758 629 7.0
3812 758 629 6.0
3813 150 630 6.0
3814 585 631 8.0
3816 554 634 12.0
3817 586 635 6.0
3818 151 636 6.0
3819 750 637 11.0
3820 759 639 17.0
3821 759 639 10.0
3822 759 639 18.0
3823 327 640 7.0
3824 327 640 21.0
3825 486 641 4.0
3826 760 642 14.0
3827 761 643 15.0
3828 761 643 7.0
3829 762 644 6.0
3830 763 645 6.0
3831 763 645 5.0
3833 765 653 9.0
3834 92 648 6.0
3835 767 649 55.0
3836 767 649 78.0
3837 767 649 5.0
3838 587 650 4.0
3839 243 651 9.0
3841 769 652 4.0
3842 769 652 23.0
3843 769 652 6.0
3844 769 652 5.0
3845 765 653 29.0
3846 765 653 6.0
3847 770 654 20.0
3848 770 654 4.0
3849 152 655 17.0
3850 771 656 5.0
3851 771 656 6.0
3852 790 691 10.0
3853 773 659 21.0
3854 773 659 10.0
3855 521 660 4.0
3856 153 661 5.0
3857 774 662 5.0
3858 775 663 6.0
3859 775 663 9.0
3860 522 664 4.0
3861 255 666 11.0
3862 776 667 5.0
3863 776 667 4.0
3864 778 674 5.0
3865 777 669 8.0
3866 777 669 6.0
3867 779 670 6.0
3868 779 670 4.0
3869 523 671 9.0
3870 780 672 11.0
3871 780 672 47.0
3872 781 673 16.0
3873 778 674 8.0
3874 782 675 5.0
3875 782 675 4.0
3876 783 676 6.0
3877 783 676 10.0
3878 641 677 5.0
3879 784 678 9.0
3880 784 678 4.0
3881 81 679 4.0
3882 154 680 7.0
3883 244 681 4.0
3884 785 682 5.0
3885 785 682 26.0
3886 786 683 5.0
3887 786 683 14.0
3888 786 683 6.0
3889 787 684 41.0
3890 588 685 4.0
3891 788 688 6.0
3892 788 688 12.0
3893 789 718 13.0
3894 245 690 4.0
3895 792 770 11.0
3896 793 692 4.0
3897 793 692 7.0
3898 794 694 10.0
3899 794 694 4.0
3900 795 695 5.0
3901 795 695 13.0
3902 796 696 27.0
3903 796 696 8.0
3904 797 697 33.0
3905 797 697 13.0
3906 798 698 11.0
3907 798 698 5.0
3908 799 699 7.0
3909 799 699 25.0
3910 487 700 4.0
3912 800 701 6.0
3913 801 702 4.0
3914 802 703 9.0
3915 524 704 5.0
3916 742 705 5.0
3917 742 705 4.0
3918 791 706 6.0
3919 791 706 4.0
3920 803 707 17.0
3921 803 707 9.0
3922 555 708 7.0
3923 206 709 5.0
3924 804 710 6.0
3925 804 710 5.0
3926 502 711 4.0
3928 806 712 20.0
3929 806 712 71.0
3930 807 713 4.0
3931 807 713 4.0
3932 808 716 4.0
3933 808 716 5.0
3934 809 717 5.0
3935 809 717 7.0
3936 789 718 4.0
3937 810 719 9.0
3938 810 719 20.0
3939 811 753 66.0
3940 812 720 4.0
3941 813 721 41.0
3942 813 721 6.0
3943 813 721 17.0
3944 814 722 12.0
3945 256 723 4.0
3946 816 724 9.0
3947 816 724 32.0
3948 817 725 21.0
3949 817 725 4.0
3950 817 725 9.0
3951 207 726 11.0
3952 818 727 7.0
3953 818 727 4.0
3954 819 728 6.0
3955 819 728 10.0
3956 820 729 10.0
3957 820 729 7.0
3958 820 729 16.0
3960 676 731 4.0
3961 719 733 5.0
3962 821 735 9.0
3963 821 735 14.0
3964 822 736 7.0
3965 822 736 6.0
3966 822 736 4.0
3967 823 737 6.0
3968 823 737 4.0
3969 826 786 40.0
3970 824 740 4.0
3971 828 741 5.0
3972 829 742 7.0
3974 831 743 7.0
3975 831 743 5.0
3976 832 744 5.0
3977 342 779 5.0
3979 155 745 7.0
3980 833 746 9.0
3981 833 746 7.0
3982 127 747 6.0
3983 127 747 4.0
3984 208 748 4.0
3985 834 751 7.0
3986 835 752 8.0
3987 835 752 8.0
3988 835 752 4.0
3989 811 753 12.0
3990 811 753 15.0
3991 836 754 4.0
3992 665 755 24.0
3993 837 756 5.0
3994 837 756 4.0
3995 838 757 5.0
3996 343 759 5.0
3997 156 760 14.0
3998 344 761 4.0
3999 841 777 15.0
4000 346 763 18.0
4001 346 763 4.0
4002 527 764 13.0
4003 842 765 7.0
4004 843 766 4.0
4005 843 766 5.0
4006 844 767 37.0
4007 844 767 65.0
4008 845 768 5.0
4009 845 768 10.0
4010 840 769 8.0
4011 846 860 14.0
4012 848 772 63.0
4013 848 772 15.0
4014 848 772 9.0
4015 848 772 5.0
4016 589 774 5.0
4017 850 776 10.0
4018 850 776 5.0
4019 850 776 5.0
4020 850 776 6.0
4021 841 777 22.0
4022 347 781 5.0
4023 851 782 6.0
4024 851 782 8.0
4025 852 783 4.0
4026 825 785 5.0
4027 853 791 35.0
4028 827 787 12.0
4029 854 789 34.0
4030 854 789 51.0
4031 856 792 14.0
4032 856 792 6.0
4033 856 792 60.0
4034 856 792 8.0
4035 856 792 4.0
3832 710 795 10.0
3911 493 797 10.0
3772 694 798 5.0
3650 516 799 4.0
3153 363 800 12.0
3154 363 800 5.0
3463 442 857 14.0
3795 552 802 4.0
3277 19 803 7.0
3241 273 805 4.0
3345 385 806 10.0
3112 289 808 4.0
3035 2 811 8.0
3036 2 811 4.0
3037 2 811 9.0
3079 32 812 15.0
3155 258 814 5.0
3223 181 815 6.0
3790 546 819 5.0
3092 275 820 11.0
3093 275 820 4.0
3094 275 820 4.0
3042 26 821 8.0
3482 605 822 5.0
3483 605 822 4.0
3405 89 823 5.0
3109 288 825 4.0
3110 288 825 5.0
3111 288 825 4.0
3201 393 826 24.0
3069 99 827 4.0
3030 31 828 4.0
3840 328 831 10.0
3973 830 833 5.0
3075 246 834 4.0
3076 246 834 5.0
3691 699 836 7.0
3680 306 837 4.0
3259 426 840 5.0
3444 158 843 6.0
3521 598 844 4.0
3959 525 845 4.0
3431 542 846 4.0
3240 414 847 4.0
3449 23 848 4.0
3233 110 849 9.0
3927 494 850 5.0
3393 477 853 5.0
3689 709 856 4.0
3978 526 858 5.0
3815 664 861 6.0
3362 528 862 8.0
3278 77 863 4.0
3415 157 865 9.0
3338 222 869 5.0
3502 233 874 4.0
3074 160 875 5.0
3674 339 876 5.0
3189 62 878 17.0
3190 62 878 9.0
3191 62 878 5.0
3192 62 878 4.0
3489 356 879 4.0
3520 482 881 5.0
